Community ID,hci0,hci1,hci2,hci3,hci4,hci5,hci6,hci7,hci8,hci9,hci10,hci11,hci12,hci13,hci14,hci15,hci16,hci17,hci18,hci19,hci20,hci21,hci22,hci23,hci24,hci25,hci26,hci27,hci28,hci29,hci30,hci31,hci32,hci33,hci34,hci35,hci36,hci37,hci38,hci39,hci40,hci41,hci42,hci43,hci44,hci45,hci46,hci47,hci48,hci49
127,63,73.71640521,86.92764996,103.3552184,123.9698533,150.0920087,183.5387719,226.8416524,283.5740351,358.8510179,460.1047493,598.3079211,789.9401497,1060.210873,1448.453861,2017.362739,2869.191382,4174.926658,6228.33222,9549.193685,15087.26476,24640.09517,41743.87931,73657.84986,136003.0639,264200.6251,543398.7116,1192132.132,2814222.24,7223588.917,20414901.16,64494888.54,232024815.7,972558372.6,4887596668,30536105904,2.48E+11,2.80E+12,4.73E+13,1.34E+15,7.47E+16,1.02E+19,4.75E+21,1.29E+25,4.92E+29,1.28E+36,5.44E+45,6.10E+61,7.77E+93,1.65E+190
128,22,23.88224685,26.02681401,28.48214365,31.30779191,34.57748433,38.3831544,42.84032958,48.09538258,54.33539225,61.80169646,70.80873132,81.77053566,95.2385214,111.9560419,132.9383953,159.5919787,193.8947853,238.6748512,298.0483525,378.1237393,488.1599536,642.5201751,864.0594606,1190.178484,1684.006505,2455.830273,3705.85907,5813.522876,9533.639286,16452.69217,30121.1838,59079.71975,125665.403,294308.4201,773672.1155,2340039.727,8411074.927,37512339.02,220157957.7,1846255337,24917122196,6.47E+11,4.28E+13,1.15E+16,2.90E+19,3.72E+24,1.22E+33,1.34E+50,1.79E+101
129,58,66.43680311,76.61382393,88.98312286,104.1382551,122.8662375,146.2215185,175.6325545,213.0573636,261.2136943,323.924608,406.6454719,517.2810352,667.474936,874.6838378,1165.582361,1581.776655,2189.621372,3097.523702,4487.300787,6672.738828,10212.59272,16136.58604,26415.50881,44982.22385,80057.58434,149737.1259,296225.708,624586.0995,1416376.888,3492296.831,9486669.818,28852503.7,100222108.9,407622452.7,2003331139,12389204345,1.02E+11,1.19E+12,2.18E+13,7.15E+14,5.13E+16,1.07E+19,1.04E+22,9.97E+25,3.78E+31,8.86E+39,7.98E+53,6.56E+81,3.74E+165
130,58,66.93666989,77.78119187,91.04309132,107.3952405,127.7351576,153.2727815,185.6577235,227.1661921,280.979434,351.6047048,445.5218864,572.193631,745.6721908,987.2053763,1329.551704,1824.287388,2554.4816,3657.26467,5365.16182,8084.155462,12546.12623,20117.62499,33450.8791,57918.28197,104931.2485,200045.79,403990.0272,871031.0985,2023821.593,5124492.654,14333699.13,45028942.16,162159369.4,686787996.9,3533546504,23025313439,2.01E+11,2.52E+12,5.01E+13,1.82E+15,1.47E+17,3.59E+19,4.22E+22,5.27E+26,2.88E+32,1.17E+41,2.64E+55,1.36E+84,1.90E+170
131,60,69.28860237,80.58223048,94.42297733,111.5289302,132.8610602,159.7193719,193.8828621,237.8159959,294.9776677,370.2905624,470.865772,607.1409011,794.7008105,1057.24846,1431.556061,1975.906726,2784.84538,4015.648156,5937.206689,9023.17696,14135.62843,22900.86748,38510.61921,67508.60765,123977.6824,239910.0749,492522.8149,1081349.805,2563431.877,6637088.77,19031269.68,61470566.4,228394916.1,1002105930,5367524791,36628121868,3.37E+11,4.49E+12,9.63E+13,3.82E+15,3.45E+17,9.64E+19,1.35E+23,2.13E+27,1.62E+33,1.07E+42,5.49E+56,1.45E+86,2.78E+174
132,63,73.20422573,85.70902398,101.1621599,120.4299378,144.6833732,175.5234226,215.1653769,266.7141793,334.5816345,425.1286786,547.6708714,716.0810234,951.3930941,1286.120886,1771.580882,2490.607865,3580.20868,5273.057096,7975.821091,12421.93147,19980.35498,33304.4979,57755.53722,104675.094,199312.7538,401173.7798,859731.7028,1978437.77,4938685.074,13536632.1,41344074.72,143262776.9,575869412.9,2760908958,16353201442,1.25E+11,1.31E+12,2.05E+13,5.28E+14,2.61E+16,3.08E+18,1.21E+21,2.61E+24,7.33E+28,1.25E+35,2.79E+44,1.08E+60,1.63E+91,5.79E+184
133,59,66.71176876,75.88088967,86.858103,100.0965608,116.187085,135.9074688,160.2922067,190.7323186,229.1201043,278.0619396,341.195686,423.6715544,532.8927942,679.6770663,880.11251,1158.585521,1552.830324,2122.553861,2964.553293,4239.967838,6224.929245,9407.896133,14683.66738,23755.9727,40010.80077,70506.46455,130763.9169,257027.2856,539887.9663,1224000.653,3031396.942,8322970.016,25797803.43,92347177.2,392915769.1,2061954586,14007966054,1.31E+11,1.86E+12,4.48E+13,2.20E+15,2.88E+17,1.52E+20,6.56E+23,8.09E+28,3.53E+36,1.94E+49,5.92E+74,1.76E+151
134,61,70.74564241,82.65854725,97.34325274,115.6069544,138.5390792,167.6268352,204.925233,253.3107967,316.8658525,401.4699248,515.7254187,672.4330256,890.9893347,1201.364908,1650.853679,2315.802988,3322.535487,4885.727954,7380.988387,11486.72275,18471.63436,30800.82154,53470.14048,97087.59946,185375.1521,374536.2327,806643.2804,1868031.288,4699892.409,13006931.99,40193765.99,141253489.7,577467582.2,2825086203,17142517559,1.35E+11,1.47E+12,2.39E+13,6.47E+14,3.41E+16,4.36E+18,1.89E+21,4.65E+24,1.56E+29,3.41E+35,1.12E+45,8.13E+60,4.41E+92,7.31E+187
135,54,61.3346697,70.09519795,80.63276206,93.40316546,109.0035174,128.2237678,152.1199586,182.1196269,220.1754671,268.9924725,332.3686965,415.7145884,526.8579402,677.3142409,884.3307337,1174.244602,1588.12535,2191.487633,3091.455666,4467.972789,6632.337501,10140.7773,16023.14747,26262.65321,44848.544,80204.57676,151112.1353,302086.4966,646196.1849,1494175.404,3780703.924,10626533.85,33799087.39,124500372,546925962.7,2975488768,21061017894,2.07E+11,3.10E+12,7.97E+13,4.24E+15,6.12E+17,3.67E+20,1.87E+24,2.90E+29,1.79E+37,1.74E+50,1.67E+76,1.52E+154
136,56,63.31529722,72.01227759,82.42256266,94.97422041,110.2248106,128.9075207,151.9963101,180.798998,217.0919852,263.3178752,322.8795628,400.5846394,503.3280428,641.1592254,828.9821225,1089.318472,1456.898568,1986.469501,2766.418461,3943.207871,5766.541534,8675.637892,13470.06062,21661.63004,36231.70657,63341.5712,116409.1996,226430.034,469938.1386,1050802.965,2561397.609,6904665.274,20951737.91,73170612.16,302473523.9,1534444818,10014565673,89550568000,1.20E+12,2.69E+13,1.21E+15,1.41E+17,6.47E+19,2.29E+23,2.14E+28,6.16E+35,1.67E+48,1.25E+73,5.35E+147
137,52,59.19526326,67.8135308,78.21077623,90.85058724,106.3424215,125.4955655,149.3961442,179.5184074,217.8876963,267.3224808,331.7992715,417.0116794,531.2417276,686.7429783,901.9798094,1205.330436,1641.351949,2281.644733,3244.203153,4728.896049,7084.611334,10940.78738,17475.01343,28980.61081,50127.12689,90906.13339,173918.1575,353582.5675,770541.6779,1818774.908,4708781.937,13579056.3,44454865.88,169191779.1,771477476.1,4380869362,32589016196,3.40E+11,5.44E+12,1.52E+14,8.98E+15,1.47E+18,1.04E+21,6.62E+24,1.40E+30,1.38E+38,2.94E+51,1.35E+78,1.35E+158
138,60,70.09294067,82.53946798,98.02450263,117.4716911,142.1406262,173.7695681,214.787852,268.6366392,340.2608233,436.8759528,569.1851165,753.3463811,1014.218274,1390.830147,1945.818667,2782.116994,4073.276145,6120.181531,9460.546585,15087.68359,24904.30703,42703.2868,76384.89191,143224.5697,283095.0639,593743.5815,1331555.428,3222272.238,8505670.643,24810677.7,81241852.17,304422180.4,1336703685,7084999936,47066197867,4.11E+11,5.04E+12,9.40E+13,3.00E+15,1.92E+17,3.12E+19,1.82E+22,6.57E+25,3.67E+30,1.64E+37,1.56E+47,6.74E+63,1.29E+97,9.31E+196
139,50,56.58575128,64.43501937,73.85686391,85.25207098,99.14524724,116.2299031,137.4325242,164.0047603,197.6578253,240.7611869,296.6407042,370.0331413,467.7909367,599.9950555,781.7468153,1036.11407,1399.086129,1928.112887,2717.215016,3924.500338,5823.86325,8905.494184,14078.7305,23098.65433,39504.93643,70794.78011,133742.505,268266.9945,576232.5546,1339073.098,3408511.334,9648321.089,30944529.47,115108907.6,511540907.1,2821134326,20293138888,2.03E+11,3.11E+12,8.24E+13,4.54E+15,6.85E+17,4.35E+20,2.38E+24,4.12E+29,2.98E+37,3.79E+50,6.20E+76,2.80E+155
140,50,56.80651444,64.9419321,74.73477916,86.6117847,101.1324114,119.0374096,141.317887,169.3147787,204.8639836,250.5110952,309.83384,387.9339537,492.2003177,633.5145499,828.1928952,1101.180036,1491.421351,2061.12159,2912.126628,4215.747648,6268.772519,9602.290546,15201.14274,24964.93521,42721.27145,76567.04445,144588.8848,289740.6045,621354.1734,1440566.446,3655347.181,10305008.71,32881420.44,121536848.4,535894711.9,2927315531,20812791392,2.06E+11,3.09E+12,8.02E+13,4.30E+15,6.26E+17,3.80E+20,1.96E+24,3.10E+29,1.97E+37,2.01E+50,2.13E+76,2.57E+154
141,60,69.374762,80.78202341,94.77269551,112.0768278,133.6717599,160.8801024,195.5123863,240.0775372,298.0978586,374.5875896,476.7917776,615.3468327,806.137231,1073.325013,1454.398502,2008.779676,2832.863018,4086.997568,6045.308344,9190.608069,14401.46724,23334.9048,39241.87513,68784.87874,126295.4606,244312.0599,501316.6866,1099950.941,2605409.206,6739028.942,19300242.8,62249631.19,230896243.4,1011055819,5402769832,36767292848,3.37E+11,4.48E+12,9.56E+13,3.77E+15,3.38E+17,9.37E+19,1.30E+23,2.02E+27,1.50E+33,9.69E+41,4.72E+56,1.13E+86,1.62E+174
142,61,70.38713641,81.79402284,95.76513411,113.0212547,134.5263308,161.5835029,195.9747987,240.1670718,297.619933,373.2531937,474.167954,610.7782435,798.6198902,1061.29939,1435.403938,1978.864992,2785.558187,4011.474635,5923.002241,8988.821236,14060.86689,22744.19324,38184.41514,66821.22155,122492.0029,236579.5916,484697.6917,1061873.29,2511482.192,6486647.865,18551044.89,59750043.94,221323022.5,967841875.4,5165054657,35104002789,3.21E+11,4.26E+12,9.09E+13,3.58E+15,3.21E+17,8.87E+19,1.23E+23,1.91E+27,1.41E+33,9.09E+41,4.40E+56,1.05E+86,1.45E+174
143,55,62.21553789,70.79827326,81.07756337,93.47894035,108.5572044,127.0426857,149.9066537,178.4549215,214.4635226,260.378065,319.6109257,396.9912076,499.4573315,637.1421359,825.1055061,1086.157986,1455.564634,1989.069481,2776.941253,3969.254287,5822.795558,8791.033716,13703.07099,22134.10156,37206.91264,65412.88005,120980.8033,237017.1241,495929.7492,1119226.904,2757115.781,7522519.871,23145449.89,82137180.55,345916343.4,1793425103,12008796991,1.11E+11,1.53E+12,3.60E+13,1.71E+15,2.15E+17,1.08E+20,4.32E+23,4.81E+28,1.80E+36,7.60E+48,1.38E+74,8.47E+149
144,64,74.67928265,87.81408158,104.108924,124.5104944,150.3049136,183.2599384,225.8356497,281.501111,355.2175971,454.1880556,589.0397472,775.7252082,1038.638824,1415.835794,1967.973018,2794.006393,4059.489171,6049.068349,9266.941936,14635.69613,23904.63329,40522.78985,71589.92152,132434.3583,257950.0846,532407.897,1173272.191,2785250.873,7198508.035,20514182.75,65460901.42,238337582.5,1013382708,5180046832,33025059959,2.75E+11,3.19E+12,5.59E+13,1.66E+15,9.70E+16,1.41E+19,7.17E+21,2.17E+25,9.59E+29,3.08E+36,1.79E+46,3.42E+62,1.26E+95,6.66E+192
145,47,52.90738915,59.88398885,68.17636544,78.10012913,90.06274791,104.5950888,122.395499,144.392123,171.8320787,206.4107287,250.461675,307.240129,381.3522308,479.4164991,611.1014353,790.7849804,1040.264374,1393.281908,1903.269558,2656.956296,3798.972644,5577.756553,8434.191928,13179.33419,21365.89124,36101.28857,63920.80393,119357.3729,236832.2457,503933.5633,1162614.276,2947684.727,8351020.147,26992840.29,102201058.9,468897124.4,2724965251,21279748157,2.42E+11,4.49E+12,1.60E+14,1.39E+16,4.37E+18,9.35E+21,4.32E+26,4.32E+33,2.02E+45,4.48E+68,4.99E+138
146,61,69.61997185,79.97567983,92.50826656,107.7941294,126.5936215,149.9199806,179.138054,216.1074938,263.3932527,324.5794502,404.7445254,511.192297,654.5963912,850.8252829,1123.911189,1510.984128,2070.663135,2897.686739,4149.119147,6092.68577,9198.813733,14322.10887,23073.10286,38612.42736,67427.98446,123521.7628,238855.3881,491138.0164,1083291.191,2590094.717,6798760.998,19898865.09,66196998.77,256371002.2,1191531178,6910361642,52628949955,5.63E+11,9.30E+12,2.70E+14,1.66E+16,2.86E+18,2.16E+21,1.49E+25,3.54E+30,4.11E+38,1.15E+52,9.07E+78,4.54E+159
147,55,62.92550661,72.46831717,84.04506961,98.2018953,115.6616889,137.3912844,164.6980843,199.3708576,243.8877177,301.7278339,377.845916,479.4065139,616.9406814,806.2028027,1071.212666,1449.349605,2000.086589,2820.351789,4072.303154,6035.075845,9204.397207,14491.32095,23634.54217,40093.50326,71077.26698,132403.5408,260841.5596,547603.7501,1236236.516,3033902.258,8201229.946,24815064.8,85730413.31,346670815.4,1693232636,10401309687,84720378030,9.82E+11,1.78E+13,5.80E+14,4.10E+16,8.46E+18,8.03E+21,7.54E+25,2.76E+31,6.18E+39,5.14E+53,3.62E+81,1.30E+165
148,65,76.23890366,90.12291112,107.4244424,129.1851986,156.8256293,192.3054699,238.3623851,298.8718502,379.3982148,488.0523462,636.8497695,843.9016016,1137.019734,1559.776666,2181.926721,3117.774012,4559.418209,6838.682539,10546.11985,16767.587,27572.24408,47060.73697,83718.85118,155967.6693,305979.7894,636206.3098,1412660.102,3379847.82,8806470.166,25310608.52,81492708.3,299545730.5,1286710988,6650495908,42918609767,3.63E+11,4.27E+12,7.61E+13,2.30E+15,1.38E+17,2.07E+19,1.09E+22,3.46E+25,1.63E+30,5.70E+36,3.78E+46,8.97E+62,5.16E+95,1.02E+194
149,65,76.39549233,90.51426422,108.1643096,130.439872,158.8397016,195.4413824,243.161891,306.1528038,390.4091674,504.723274,662.2054578,882.7554107,1197.160422,1654.041109,2331.901648,3360.569168,4960.389353,7516.023557,11719.89933,18860.90811,31427.84729,54424.14267,98365.68848,186468.433,372865.7788,791723.5055,1799114.149,4415852.98,11836154.55,35105068.51,117063041.1,447535330.3,2009328870,10918521700,74597536042,6.73E+11,8.55E+12,1.67E+14,5.59E+15,3.81E+17,6.65E+19,4.25E+22,1.73E+26,1.14E+31,6.33E+37,8.44E+47,6.40E+64,3.76E+98,7.92E+199
150,61,70.98128417,83.22886226,98.38458302,117.3079958,141.1626266,171.5415492,210.6525775,261.595244,328.7812693,418.5830668,540.3510077,708.0382179,942.8463759,1277.624283,1764.344925,2487.123773,3585.47836,5297.063764,8038.607799,12564.32603,20287.33187,33957.88968,59157.78781,107753.0924,206302.2947,417763.0325,901304.804,2089626.837,5259850.195,14552195.48,44916114.83,157507043.4,641782589.8,3125171336,18846084935,1.47E+11,1.59E+12,2.54E+13,6.78E+14,3.50E+16,4.36E+18,1.82E+21,4.29E+24,1.35E+29,2.71E+35,7.76E+44,4.53E+60,1.57E+92,6.74E+186
151,57,65.07449785,74.75343328,86.43872608,100.6537584,118.0864959,139.6502744,166.5704981,200.5098384,243.7514272,299.4706942,372.1448077,468.1792792,596.8833877,772.0165614,1014.288392,1355.486365,1845.447513,2564.12558,3643.039957,5304.515495,7935.759729,12233.58646,19497.99283,32252.83702,55619.38953,100513.9047,191523.5707,387571.2293,840133.895,1971035.125,5067730.976,14498923.73,47038169.39,177171559.5,798238249.8,4470295437,32719319948,3.35E+11,5.24E+12,1.43E+14,8.14E+15,1.28E+18,8.58E+20,5.06E+24,9.70E+29,8.20E+37,1.35E+51,3.73E+77,8.10E+156
152,63,73.22640804,85.75780658,101.2432291,120.5508609,144.8545938,175.7599041,215.4893562,267.1598493,335.203216,426.0145334,548.9685369,718.0423105,954.456672,1291.06622,1779.820762,2504.756119,3605.207632,5318.473984,8060.657292,12585.00729,20303.50484,33966.35168,59161.49612,107786.2609,206522.248,418779.5599,905380.3521,2105228.143,5319956.071,14793783.8,45959502.1,162486175.3,668819906.7,3297889118,20196697092,1.61E+11,1.77E+12,2.93E+13,8.09E+14,4.37E+16,5.76E+18,2.59E+21,6.74E+24,2.43E+29,5.90E+35,2.26E+45,2.16E+61,2.03E+93,1.77E+189
153,62,71.94425817,84.09066763,99.04748958,117.6242805,140.9097633,170.3843348,208.0847092,256.8481612,320.6801256,405.3160323,519.0942108,674.3360506,889.5694629,1193.183563,1629.566785,2269.658004,3229.543114,4704.131046,7029.952134,10806.0572,17135.00373,28121.81751,47951.08407,85321.29149,159233.2608,313552.2476,656020.3941,1470411.211,3565656.538,9465372.062,27901600.39,92936510.42,357407583.5,1630249918,9125749338,65501209282,6.38E+11,9.12E+12,2.12E+14,9.27E+15,9.43E+17,3.06E+20,5.20E+23,1.06E+28,1.15E+34,1.31E+43,1.66E+58,2.67E+88,1.15E+179
154,63,73.18079474,85.63810865,101.0062219,120.1309856,144.1522693,174.6233307,213.6858876,264.3304221,330.7888833,419.136376,538.2283901,701.1866505,927.799561,1248.479368,1710.928698,2391.636896,3416.210993,4996.323199,7498.867438,11579.62427,18450.80388,30437.44048,52184.09623,93395.76527,175390.0172,347674.5893,732632.293,1654834.825,4046479.437,10839590.69,32270563.72,108665550.2,422959690.8,1955311256,11111549182,81128562531,8.06E+11,1.18E+13,2.81E+14,1.27E+16,1.34E+18,4.57E+20,8.26E+23,1.83E+28,2.23E+34,3.03E+43,5.08E+58,1.46E+89,3.52E+180
155,66,77.62294613,92.02898215,110.0436038,132.7843314,161.7810858,199.1534805,247.8755539,312.1768703,398.1597303,514.7647369,675.3081646,899.9762366,1219.954243,1684.411271,2372.592841,3415.2867,5033.968957,7614.307374,11848.61562,19021.61319,31605.60117,54552.12289,98224.64419,185396.9781,368899.9484,778928.0166,1758835.983,4286073.887,11395230.34,33487546.44,110509930.1,417506122.1,1849383753,9895615749,66422049393,5.87E+11,7.28E+12,1.38E+14,4.48E+15,2.93E+17,4.88E+19,2.93E+22,1.10E+26,6.51E+30,3.14E+37,3.35E+47,1.76E+64,4.97E+97,1.16E+198
156,59,67.73182727,78.28885739,91.15059351,106.9481469,126.5204414,150.9944245,181.9009559,221.3444342,272.2545438,338.7654172,426.7957334,544.9512255,705.9541634,928.9513775,1243.318315,1695.069327,2357.92093,3352.884861,4883.951776,7305.085269,11250.23358,17894.93447,29504.01727,50629.47974,90859.89827,171478.1439,342574.9802,730083.4724,1675171.45,4184234.16,11530645.03,35634828.24,126023986.3,523066709.9,2630747729,16706375991,1.41E+11,1.71E+12,3.27E+13,1.13E+15,8.65E+16,1.96E+19,2.10E+22,2.32E+26,1.06E+32,3.34E+40,4.89E+54,1.06E+83,1.12E+168
157,55,62.49349282,71.43528689,82.17936161,95.18425936,111.0494137,130.5660544,154.7893579,185.1419541,223.5643389,272.736453,336.4088884,419.9057031,530.9005361,680.6360436,885.8767558,1172.101206,1578.836248,2168.786229,3043.865267,4374.152559,6451.807467,9794.86065,15354.44843,24945.53078,42182.64928,74615.23435,138874.0361,273857.713,576930.0285,1311342.67,3254693.798,8950923.771,27774699.78,99467150.25,423061723,2217288443,15026538247,1.40E+11,1.97E+12,4.73E+13,2.30E+15,2.96E+17,1.53E+20,6.40E+23,7.55E+28,3.08E+36,1.50E+49,3.62E+74,5.19E+150
158,55,63.25194117,73.23376584,85.40109674,100.3539563,118.8904247,142.0832732,171.3907679,208.8189895,257.1629494,320.3700869,404.0969718,516.576371,669.9922339,882.7025836,1182.908369,1614.845253,2249.487297,3203.536992,4674.077843,7003.770315,10807.66703,17229.03271,28476.42548,49001.94175,88214.70005,167076.1046,335123.1598,717470.5451,1654825.081,4158099.76,11537161.94,35936374.82,128250022.5,537946634.3,2739063233,17647157743,1.52E+11,1.88E+12,3.68E+13,1.31E+15,1.04E+17,2.47E+19,2.82E+22,3.38E+26,1.74E+32,6.53E+40,1.29E+55,5.08E+83,3.24E+169
159,45,50.05043596,55.93685919,62.83740796,70.97661344,80.63972084,92.1921456,106.1061723,122.9979843,143.6796053,169.2326334,201.1142585,241.3117794,292.571102,358.7399214,445.2917896,560.1408271,714.9328298,927.134174,1223.488051,1645.8736,2261.504186,3181.196585,4593.144997,6827.553835,10485.124,16703.46391,27735.95043,48276.97027,88679.28718,173300.2702,363847.6015,830568.268,2092091.002,5923145.494,19295041.53,74527508.98,355008022.6,2197729701,18991806888,2.53E+11,6.02E+12,3.17E+14,5.19E+16,4.67E+19,6.42E+23,1.04E+30,2.34E+40,1.20E+61,1.65E+123
160,63,73.50104633,86.40559554,102.3976389,122.3938635,147.636045,179.8255663,221.3218674,275.4393241,346.8980216,442.5190973,572.3155715,751.2346768,1001.994892,1359.801808,1880.362781,2653.836828,3829.748144,5662.735813,8599.139802,13446.33938,21715.99395,36347.53709,63300.09399,115224.8771,220392.0393,445688.3554,959834.4923,2220275.675,5572970.324,15365426.5,47228831.42,164789468.5,667443938.5,3226953313,19294222801,1.49E+11,1.59E+12,2.51E+13,6.57E+14,3.31E+16,4.01E+18,1.62E+21,3.64E+24,1.08E+29,1.97E+35,4.91E+44,2.28E+60,4.95E+91,5.25E+185
161,64,74.69316444,87.83453996,104.120729,124.4852236,150.192411,182.9744142,225.2329215,280.3410523,353.1015823,450.453587,582.5806649,764.6804732,1019.84505,1383.846818,1913.269133,2699.651631,3894.740857,5756.835256,8738.449429,13657.6593,22045.18753,36875.49435,64174.20561,116723.2862,223059.6688,450635.7854,969418.6529,2239697.533,5614074.135,15455397.67,47425797.58,165168599.5,667591998.3,3220189265,19203720571,1.48E+11,1.57E+12,2.47E+13,6.44E+14,3.23E+16,3.89E+18,1.56E+21,3.47E+24,1.01E+29,1.82E+35,4.44E+44,1.97E+60,3.97E+91,3.32E+185
162,51,57.78700717,65.86476746,75.54488099,87.23008466,101.4456561,118.8833308,140.4634222,167.4237562,201.4486404,244.8584548,300.8924429,374.1371045,471.1860044,601.6742004,779.931163,1027.67662,1378.515444,1885.612898,2635.143063,3770.522402,5537.430327,8370.280696,13064.48392,21133.6722,35584.05967,62677.5688,116172.0739,228163.228,478784.7748,1084179.233,2681335.767,7349776.73,22738130.42,81217267.45,344697146.5,1803727842,12213317588,1.14E+11,1.61E+12,3.86E+13,1.88E+15,2.44E+17,1.28E+20,5.44E+23,6.59E+28,2.81E+36,1.48E+49,4.16E+74,9.69E+150
